ADA,LIQ,,BRAND NAME,PROOF,SIZE,PACK,BASE,ON PREM,OFF PREM,MINIMUM,NEW/,
#,CODE,,,,IN ML,,PRICE,PRICE,PRICE,SHELF PRICE,CHNG,
AMERICAN BLEND,,,,,,,,,,,,
,,,,,,,,,,,,
321,96130,,H WALKER CR DE CASSIS-30,30.0,1000,12,7.00,6.65,6.78,7.97,,
321,96480,,H WALKER CR DE NOYAUX-30,30.0,1000,12,7.00,6.65,6.78,7.97,,
321,96630,,H WALKER CR DE STRAWBERRY-30,30.0,1000,12,7.00,6.65,6.78,7.97,,
321,5405,,H WALKER GINGERBREAD LIQ,30.0,750,12,6.10,5.78,5.89,6.93,,
321,97266,,H WALKER HAZELNUT LIQ,48.0,750,12,7.00,6.65,6.78,7.97,,
321,4666,,H WALKER MELON,40.0,750,12,6.10,5.78,5.89,6.93,,
321,4667,,H WALKER MELON,40.0,1000,12,7.25,6.89,7.02,8.25,,
321,84260,,H WALKER ORANGE CURACAO-30,30.0,750,12,7.00,6.65,6.78,7.97,,
321,97080,,H WALKER ORANGE CURACAO-30,30.0,1000,12,7.00,6.65,6.78,7.97,,
321,4668,,H WALKER PUMPKIN SPICE,30.0,750,12,6.10,5.78,5.89,6.93,,
321,4669,,H WALKER PUMPKIN SPICE,30.0,1000,12,7.25,6.89,7.02,8.25,,
321,62627,,H WALKER TRIPLE SEC-30,30.0,750,12,3.50,3.32,3.38,3.98,,
321,62621,,H WALKER TRIPLE SEC-30,30.0,1000,12,6.10,5.78,5.89,6.93,,
321,62628,,H WALKER TRIPLE SEC-30,30.0,1750,6,8.75,8.31,8.47,9.96,,
321,83510,,H WALKER TRIPLE SEC-60,60.0,1000,12,7.85,7.45,7.60,8.93,,
321,7040,,HAMMER FAMILY DULCES SUENOS,80.0,750,12,17.55,16.67,16.99,19.97,,
321,7041,,HAMMER FAMILY GRAPE LIQUEUR,100.0,750,12,17.55,16.67,16.99,19.97,,
321,6736,,HERBSAINT,90.0,750,12,21.90,20.82,21.23,24.95,,
321,63167,,JEREMIAH WEED LIQ,100.0,750,12,10.95,10.41,10.61,12.47,,
221,86226,,JUAREZ GOLD LIQUEUR,80.0,1000,12,6.90,6.57,6.70,7.87,,
221,86336,,JUAREZ GOLD LIQUEUR PL,80.0,1750,6,12.25,11.64,11.87,13.95,,
221,63171,,JUAREZ TRIPLE SEC-30,30.0,1000,12,3.40,3.24,3.30,3.88,,
221,63181,,JUAREZ TRIPLE SEC-60,60.0,1000,12,6.60,6.26,6.38,7.50,,
221,3758,,KAJMIR,40.0,375,24,9.60,9.11,9.29,10.92,,
221,3759,,KAJMIR,40.0,750,12,16.65,15.83,16.14,18.97,,
221,3251,,KUSH RESERVE,42.0,750,6,21.90,20.82,21.23,24.95,,
321,90150,,LEROUX ANISETTE,60.0,1000,12,10.50,9.97,10.16,11.95,,
321,7383,,LEROUX BLUE CURACAO,30.0,1000,12,6.55,6.22,6.34,7.45,,
321,99390,,LEROUX CR DE BANANA,30.0,750,12,7.45,7.08,7.22,8.49,,
321,6874,,LEROUX CR DE CASSIS,30.0,1000,12,6.55,6.22,6.34,7.45,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CORDIALS & LIQUEURS - AMERICAN (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,99960,,LEROUX RASPBERRY LIQ,30.0,750,12,7.45,7.08,7.22,8.49,,
321,6877,,LEROUX ROCK & RYE,60.0,1000,12,6.55,6.22,6.34,7.45,,
321,99380,,LEROUX STRAWBERRY LIQ,30.0,750,12,7.45,7.08,7.22,8.49,,
321,6878,,LEROUX STRAWBERRY LIQ,30.0,1000,12,6.55,6.22,6.34,7.45,,
321,6879,,LEROUX TRIPLE SEC,30.0,1000,12,6.55,6.22,6.34,7.45,,
321,5309,,MARGARITAVILLE CALYPSO COCONUT,50.0,750,12,13.15,12.50,12.74,14.98,,
321,3624,,MARGARITAVILLE ISLAND LIME,50.0,750,12,13.15,12.50,12.74,14.98,,
321,3625,,MARGARITAVILLE LAST MANGO,50.0,750,12,13.15,12.50,12.74,14.98,,
221,1787,,MCCORMICK TRIPLE SEC,23.0,1000,12,4.10,3.88,3.96,4.66,,
321,96560,,MELLONI MELON LIQ,42.0,750,12,7.25,6.89,7.02,8.25,,
221,63207,,MELONE MELON LIQ,42.0,750,12,6.10,5.78,5.89,6.93,,
221,63201,,MELONE MELON LIQ,42.0,1000,12,7.85,7.45,7.60,8.93,,
221,1326,,MOHAWK BLUE CURACAO,30.0,750,12,6.10,5.78,5.89,6.93,,
221,98896,,MOHAWK CR DE BANANA,40.0,1000,12,7.85,7.45,7.60,8.93,,
221,62863,,MOHAWK TRIPLE SEC 30,30.0,375,24,3.95,3.76,3.83,4.50,,
221,62877,,MOHAWK TRIPLE SEC 30,30.0,750,12,6.60,6.26,6.38,7.50,,
221,7943,,MONTEGO BAY COCONUT PL,42.0,750,12,7.00,6.65,6.78,7.97,NEW,
321,95510,,MONTEZUMA BLUE LIQ,80.0,1000,12,6.85,6.50,6.63,7.79,,
321,95530,,MONTEZUMA BLUE LIQ,80.0,1750,6,12.20,11.60,11.83,13.90,,
321,87970,,MONTEZUMA TRIPLE SEC 30,30.0,750,12,2.85,2.70,2.75,3.23,,
321,63301,,MONTEZUMA TRIPLE SEC 30,30.0,1000,12,3.35,3.17,3.23,3.80,,
321,63308,,MONTEZUMA TRIPLE SEC 30,30.0,1750,6,6.05,5.74,5.85,6.88,,
321,63321,,MONTEZUMA TRIPLE SEC 60,60.0,1000,12,6.45,6.13,6.25,7.35,,
321,84006,,MR BOSTON ANISETTE,42.0,1000,12,5.05,4.79,4.88,5.74,,
321,86246,,MR BOSTON BLACK RASPBERRY LIQ,30.0,1000,12,5.05,4.79,4.88,5.74,,
321,93800,,MR BOSTON BLUE CURACAO,30.0,1000,12,5.05,4.79,4.88,5.74,,
321,84016,,MR BOSTON CR DE BANANA,30.0,1000,12,5.05,4.79,4.88,5.74,,
321,84066,,MR BOSTON MELON,34.0,1000,12,5.05,4.79,4.88,5.74,,
321,84076,,MR BOSTON TRIPLE SEC,30.0,1000,12,3.85,3.65,3.72,4.37,,
221,5385,,NASSAU ROYALE,67.0,1000,12,13.15,12.50,12.74,14.98,,
221,6488,,NEW HOLLAND HATTER ROYALE,80.0,750,12,26.15,24.85,25.33,29.78,,
299,7399,,NEW HOLLAND HATTER ROYALE PL,80.0,1000,12,11.40,10.84,11.05,12.99,,
221,2984,,NEWPORT BLUE CURACAO,25.0,1000,12,4.35,4.12,4.20,4.94,,
221,5520,,NEWPORT COFFEE LIQUEUR,25.0,1000,12,4.35,4.12,4.20,4.94,,
221,2988,,NEWPORT CREME DE BANANA,25.0,1000,12,4.35,4.12,4.20,4.94,,
221,88420,,NEWPORT TRIPLE SEC,25.0,1000,12,4.35,4.12,4.20,4.94,,
221,7584,,OLD SOUTHERN,76.0,1000,12,8.75,8.31,8.47,9.96,,
321,7303,,OLD ST. NICK'S EGG NOG,25.0,750,12,6.60,6.26,6.38,7.50,,
221,71738,,PAMA  POMEGRANAT/GL & STIR STK,34.0,750,6,17.50,16.62,16.94,19.92,,
221,3827,,PAMA POMEGRANATE,34.0,375,12,9.60,9.11,9.29,10.92,,
221,3253,,PAMA POMEGRANATE,34.0,750,6,17.50,16.62,16.94,19.92,,
221,3907,,PAMA POMEGRANATE,34.0,1000,6,28.05,26.64,27.16,31.93,,
221,4057,,PAMA POMEGRANATE,34.0,1750,3,35.10,33.33,33.98,39.95,,
221,5933,,PAMA POMEGRANATE PL,34.0,50,120,0.85,0.80,0.82,0.96,,
221,71107,,PAMA POMEGRANATE W/GL,34.0,750,6,17.50,16.62,16.94,19.92,,
221,71325,,PAMA POMEGRANATE/PAMA STOPPER,34.0,750,6,17.50,16.62,16.94,19.92,,
221,6729,,PANCHO VILLA ROJO PL,80.0,1750,6,12.25,11.64,11.87,13.95, 	.05 ,
321,7384,,PIECE OF CAKE FLAVORS 3PK,40.0,750,4,52.65,50.03,51.00,59.95,,
321,6518,,PIECE OF CAKE-CHOCOLATE,40.0,750,12,17.55,16.67,16.99,19.97,,
321,7843,,PIECE OF CAKE-CHOCOLATE PL,40.0,50,60,1.75,1.66,1.69,1.99,NEW,
321,7292,,PIECE OF CAKE-PINEAPPLE UPSIDE,40.0,750,12,17.55,16.67,16.99,19.97,,
321,7301,,PIECE OF CAKE-STRAWBERRY SHORT,40.0,750,12,17.55,16.67,16.99,19.97,,
321,93950,,PRALINE LIQ,42.0,750,12,12.15,11.55,11.77,13.84,,
221,6786,,PRICHARD'S SWEET LUCY,70.0,50,72,1.75,1.66,1.69,1.99,,
221,5651,,PRICHARD'S SWEET LUCY,70.0,750,6,21.90,20.82,21.23,24.95,,
221,7547,,PRICHARD'S SWEET LUCY PL,70.0,750,6,21.90,20.82,21.23,24.95,,
321,7881,,QREAM PEACH CREME LIQ,25.0,375,12,13.15,12.50,12.74,14.98,NEW,
321,7882,,QREAM PEACH CREME LIQ,25.0,750,6,21.90,20.82,21.23,24.95,NEW,
321,7883,,QREAM STRAWBERRY CREME LIQ,25.0,375,12,13.15,12.50,12.74,14.98,NEW,
321,7884,,QREAM STRAWBERRY CREME LIQ,25.0,750,6,21.90,20.82,21.23,24.95,NEW,
321,354,,RASPBERRY DI AMORE,33.0,750,12,11.40,10.84,11.05,12.99,,
321,7637,,RASPBERRY DI AMORE,33.0,1000,12,12.25,11.64,11.87,13.95,,
321,70875,,RASPBERRY DI AMORE W/2 GLS,33.0,750,12,11.40,10.84,11.05,12.99,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CORDIALS & LIQUEURS - AMERICAN (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,730,,RIO GRANDE TRIPLE SEC PL,23.0,1000,12,3.45,3.28,3.34,3.93,,
221,97830,,ROSITA TEQ LIQ,80.0,1000,12,10.50,9.97,10.16,11.95,,
221,63318,,ROSITA TRIPLE SEC,25.0,1750,6,6.10,5.78,5.89,6.93,,
221,63311,,ROSITA TRIPLE SEC 25,25.0,1000,12,3.50,3.32,3.38,3.98,,
221,2434,,SHAKKA APPLE LIQUEUR,30.0,750,12,8.75,8.31,8.47,9.96,,
221,2435,,SHAKKA GRAPE LIQUEUR,30.0,750,12,8.75,8.31,8.47,9.96,,
221,2436,,SHAKKA KIWI LIQUEUR,30.0,750,12,8.75,8.31,8.47,9.96,,
321,7252,,SHARKWATER LIQ PL,40.0,50,60,0.85,0.80,0.82,0.96,,
321,5884,,SHARKWATER TROPICAL LIQ,40.0,750,12,17.55,16.67,16.99,19.97,,
221,7229,,SOUTHERN COMFORT LIME,55.0,50,120,0.85,0.80,0.82,0.96,,
221,7293,,SOUTHERN COMFORT LIME,55.0,375,24,7.25,6.89,7.02,8.25,,
221,7230,,SOUTHERN COMFORT LIME,55.0,750,12,14.05,13.34,13.60,15.99,,
221,6919,,SOUTHERN COMFORT LIME,55.0,1000,12,19.30,18.33,18.69,21.97,,
221,7726,,SOUTHERN COMFORT LIME,55.0,1750,6,26.35,25.02,25.51,29.99,,
221,197,,SOUTHERN COMFORT REPLICA,70.0,375,24,7.00,6.65,6.78,7.97,,
221,85693,,SOUTHERN COMFORT 100,100.0,50,120,1.70,1.62,1.65,1.94,,
221,63362,,SOUTHERN COMFORT 100,100.0,200,48,4.90,4.67,4.76,5.59,,
221,63363,,SOUTHERN COMFORT 100,100.0,375,24,9.00,8.55,8.72,10.25,,
221,63367,,SOUTHERN COMFORT 100,100.0,750,12,17.55,16.67,16.99,19.97,,
221,96035,,SOUTHERN COMFORT 100,100.0,1000,12,24.55,23.32,23.77,27.94,,
221,63368,,SOUTHERN COMFORT 100,100.0,1750,6,33.35,31.67,32.29,37.96,,
221,71781,,SOUTHERN COMFORT 100 W/FLASK,100.0,750,6,17.55,16.67,16.99,19.97,,
221,71797,,SOUTHERN COMFORT 100 W/GLS,100.0,750,6,17.55,16.67,16.99,19.97,,
221,85703,,SOUTHERN COMFORT 70,70.0,50,120,0.85,0.80,0.82,0.96,,
221,63354,,SOUTHERN COMFORT 70,70.0,100,48,2.35,2.22,2.26,2.66,,
221,63352,,SOUTHERN COMFORT 70,70.0,200,48,4.10,3.88,3.96,4.66,,
221,63353,,SOUTHERN COMFORT 70,70.0,375,24,7.00,6.65,6.78,7.97,,
221,63357,,SOUTHERN COMFORT 70,70.0,750,12,14.05,13.34,13.60,15.99,,
221,63351,,SOUTHERN COMFORT 70,70.0,1000,12,20.15,19.15,19.52,22.95,,
221,63358,,SOUTHERN COMFORT 70,70.0,1750,6,28.10,26.68,27.20,31.98,,
221,265,,SOUTHERN COMFORT 70 PL,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71813,,SOUTHERN COMFORT 70 W/CARDS,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71694,,SOUTHERN COMFORT 70 W/T-SHIRT,70.0,750,6,14.05,13.34,13.60,15.99,,
221,71698,,SOUTHERN COMFORT 70 W/T-SHIRT,70.0,1000,12,20.15,19.15,19.52,22.95,,
221,71544,,SOUTHERN COMFORT 70/COLA GLS,70.0,1750,6,28.10,26.68,27.20,31.98,,
221,71828,,SOUTHERN COMFORT 70/CRAN JUICE,70.0,750,6,14.05,13.34,13.60,15.99,,
221,71831,,SOUTHERN COMFORT 70/EGG NOG,70.0,1750,6,28.10,26.68,27.20,31.98,,
221,71681,,SOUTHERN COMFORT 70/HURRIC GLS,70.0,1750,6,28.10,26.68,27.20,31.98,,
221,70474,,SOUTHERN COMFORT 70/LIME JUICE,70.0,750,6,14.05,13.34,13.60,15.99,,
221,70860,,SOUTHERN COMFORT 70/TIN,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71546,,SOUTHERN COMFORT 70/2 SHOT GLS,70.0,375,12,7.25,6.89,7.02,8.25,,
221,71814,,SOUTHERN COMFORT 70/2 SHOT GLS,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71530,,SOUTHERN COMFORT 70/50ML J DAN,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71815,,SOUTHERN COMFORT 70/50ML LIME,70.0,1750,6,28.10,26.68,27.20,31.98,,
221,71283,,SOUTHERN COMFOR 70/50ML SC 100,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71682,,SOUTHERN COMFORT/MASON JAR GLS,70.0,1750,6,28.10,26.68,27.20,31.98,,
221,71879,,SOUTHERN COMFORT/50ML EL JIMA,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71378,,SOUTHERN COMFORT W/SHAKER,70.0,750,12,14.05,13.34,13.60,15.99,,
221,71866,,SOUTHERN COMFORT W/2L LEMONADE,70.0,1750,3,28.10,26.68,27.20,31.98,,
221,63397,,SOUTHERN HOST,80.0,750,12,7.85,7.45,7.60,8.93,,
221,7432,,STUNNA,40.0,750,6,26.35,25.02,25.51,29.99,,
321,6146,,THATCHER'S APPLE SPICE GINGER,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,7481,,THATCHER'S BLOOD ORANGE,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,6147,,THATCHER'S BLUEBERRY,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,7482,,THATCHER'S COFFEEHOUSE,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,6148,,THATCHER'S CUCUMBER,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,6149,,THATCHER'S DARK CHOCOLATE,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,6150,,THATCHER'S ELDERFLOWER,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,6151,,THATCHER'S POMEGRANATE,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,6152,,THATCHER'S TRES CHILES,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,7483,,THATCHER'S YUMBERRY,30.0,750,6,16.65,15.83,16.14,18.97, 	1.99 ,
321,90456,,TOPAZ TRIPLE SEC,30.0,1000,12,4.50,4.27,4.35,5.12,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CORDIALS & LIQUEURS - AMERICAN (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,95800,,TORTILLA GOLD LIQ,80.0,1000,12,9.20,8.75,8.92,10.48,,
321,96620,,TORTILLA GOLD LIQ,80.0,1750,6,13.15,12.50,12.74,14.98,,
321,96680,,TORTILLA SILVER LIQ,80.0,1000,12,9.20,8.75,8.92,10.48,,
321,98820,,TORTILLA SILVER LIQ,80.0,1750,6,13.15,12.50,12.74,14.98,,
221,6703,,TRADER VIC'S CHESTNUT LIQ,53.0,750,6,17.55,16.67,16.99,19.97,,
221,6704,,TRADER VIC'S CHOCOLATE LIQ,30.0,750,6,17.55,16.67,16.99,19.97,,
221,4981,,TRADER VIC'S MACADAMIA NUT LIQ,53.0,750,6,17.55,16.67,16.99,19.97,,
321,6262,,TRAVIS HASSE'S APPLE PIE,40.0,750,12,13.50,12.82,13.07,15.37,,
321,6495,,TRAVIS HASSE'S CHERRY PIE,30.0,750,12,13.50,12.82,13.07,15.37,,
221,6548,,TUTTOBELLO LIMONCELLO,52.0,750,6,15.80,15.00,15.29,17.98,,
221,5924,,VEEV ACAI LIQUEUR,60.0,750,6,26.35,25.02,25.51,29.99,,
221,6972,,VIEUX CARRE ABSINTHE SUPERIEUR,120.0,750,6,50.90,48.37,49.31,57.96,,
221,71836,,WILD TURKEY AMER HONEY/SHOT GL,71.0,750,12,15.80,15.00,15.29,17.98,,
221,3679,,WILD TURKEY AMERICAN HONEY,71.0,375,12,9.20,8.75,8.92,10.48,,
221,3703,,WILD TURKEY AMERICAN HONEY,71.0,750,12,15.80,15.00,15.29,17.98,,
221,5565,,WILD TURKEY AMERICAN HONEY,71.0,1000,12,22.80,21.65,22.07,25.95,,
221,6544,,WILD TURKEY AMERICAN HONEY,71.0,1750,6,32.45,30.83,31.43,36.95,,
221,5133,,WILD TURKEY AMERICAN HONEY PL,71.0,50,60,1.30,1.23,1.25,1.47,,
221,6865,,YULETIDE EGG NOG,29.5,750,12,6.10,5.78,5.89,6.93,,
,,,,,,,,,,,,
CORDIALS & LIQUEURS - FOREIGN,,,,,,,,,,,,
,,,,,,,,,,,,
321,93250,,AALBORG AKVAVIT (DEN),80.0,750,12,14.05,13.34,13.60,15.99,,
321,3521,,ABSENTE LIQ,110.0,100,36,7.45,7.08,7.22,8.49,,
321,84530,,ABSENTE LIQ,110.0,750,12,35.95,34.16,34.83,40.94,,
321,71379,,ABSENTE LIQ W/GL & SPOON,110.0,750,6,35.95,34.16,34.83,40.94,,
321,6031,,ABSINTHE ORDINAIRE,92.0,750,12,22.80,21.65,22.07,25.95,,
321,7484,,ABSINTHE SUPREME,151.0,375,12,41.25,39.19,39.95,46.96,,
321,71743,,ABSINTHE SUPREME W/RECIPE BOOK,151.0,375,4,41.25,39.19,39.95,46.96,,
321,7671,,AFTER SHOCK,80.0,50,60,1.30,1.23,1.25,1.47,,
321,63502,,AFTER SHOCK LIQ,80.0,200,24,4.35,4.12,4.20,4.94,,
321,63503,,AFTER SHOCK LIQ,80.0,375,24,8.75,8.31,8.47,9.96,,
321,63507,,AFTER SHOCK LIQ,80.0,750,12,17.55,16.67,16.99,19.97,,
221,5991,,AGAVERO,64.0,375,12,15.80,15.00,15.29,17.98,,
221,7356,,AGAVERO ORANGE,64.0,375,12,10.50,9.97,10.16,11.95,,
221,7357,,AGAVERO ORANGE,64.0,750,6,19.30,18.33,18.69,21.97,,
221,580,,AGAVERO TEQUILA,64.0,750,6,27.20,25.85,26.35,30.97,,
221,70442,,AGAVERO TEQUILA W/1 GL,64.0,750,6,27.20,25.85,26.35,30.97,,
221,71572,,AGAVERO W/2 GLS,64.0,750,6,27.20,25.85,26.35,30.97,,
221,87800,,AGUARDIENTE CRISTAL LIQ (COL),60.0,750,12,14.05,13.34,13.60,15.99,,
221,79887,,AGUARDIENTE CRISTAL LIQ-W/GLS,60.0,750,6,14.05,13.34,13.60,15.99,,
221,3731,,AGWA DE BOLIVIA COCA LEAF LIQ,60.0,750,6,28.10,26.68,27.20,31.98,,
221,71604,,AGWA DE BOLIVIA COCA W/2 GLS,60.0,750,6,28.10,26.68,27.20,31.98,,
221,7267,,AL ASSI ARAK,100.0,375,24,7.85,7.45,7.60,8.93, 	(.75),
221,7249,,AL ASSI ARAK,100.0,750,12,14.05,13.34,13.60,15.99,,
221,6089,,ALIZE BLEU,32.0,200,24,5.25,4.99,5.09,5.98,,
221,5308,,ALIZE BLEU,32.0,375,12,9.60,9.11,9.29,10.92,,
221,4409,,ALIZE BLEU,32.0,750,12,15.80,15.00,15.29,17.98,,
221,2913,,ALIZE GOLD,32.0,375,12,9.60,9.11,9.29,10.92,,
221,63487,,ALIZE GOLD,32.0,750,12,15.80,15.00,15.29,17.98,,
221,63481,,ALIZE GOLD,32.0,1000,12,19.30,18.33,18.69,21.97,,
221,936,,ALIZE GOLD (ROUND),32.0,200,24,5.25,4.99,5.09,5.98,,
221,71558,,ALIZE GOLD W/CKTL SHAKER,32.0,750,6,17.55,16.67,16.99,19.97,,
221,2915,,ALIZE RED PASSION,32.0,375,12,9.60,9.11,9.29,10.92,,
221,83410,,ALIZE RED PASSION,32.0,750,12,15.80,15.00,15.29,17.98,,
221,83910,,ALIZE RED PASSION,32.0,1000,12,19.30,18.33,18.69,21.97,,
221,937,,ALIZE RED PASSION (ROUND),32.0,200,24,5.25,4.99,5.09,5.98,,
221,71559,,ALIZE RED PASSION/CKTL SHAKER,32.0,750,6,17.55,16.67,16.99,19.97,,
221,4206,,ALIZE ROSE,32.0,200,24,5.25,4.99,5.09,5.98,,
221,4207,,ALIZE ROSE,32.0,375,12,9.60,9.11,9.29,10.92,,
221,4254,,ALIZE ROSE,32.0,750,12,15.80,15.00,15.29,17.98,,
221,685,,ALIZE WILD PASSION,32.0,750,12,15.80,15.00,15.29,17.98,,
221,938,,ALIZE WILD PASSION (ROUND),32.0,200,24,5.25,4.99,5.09,5.98,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CORDIALS & LIQUEURS - FOREIGN (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,6650,,ALPENWOLFE,70.0,750,12,16.25,15.44,15.74,18.50,,
221,84830,,ALTO DEL CARMEN PISCO RESRVADO,80.0,750,12,13.15,12.50,12.74,14.98,,
221,5782,,APEROL APERITIVO,22.0,750,6,21.05,19.99,20.38,23.96,,
221,2842,,ARAK AL LAYTANY,100.0,750,12,19.30,18.33,18.69,21.97,,
221,6653,,ARAK HADDAD CRYSTAL,100.0,750,12,22.80,21.65,22.07,25.95,,
221,6814,,ARAK HADDAD MASTIC,90.0,750,12,26.35,25.02,25.51,29.99,,
321,6233,,ARAK KSARAK,106.0,750,12,21.90,20.82,21.23,24.95, 	.52 ,
321,6234,,ARAK LE BRUN,106.0,750,12,23.10,21.93,22.36,26.29, 	.29 ,
221,87890,,ARAK RAZZOUK (LEB),100.0,750,12,20.25,19.24,19.61,23.05,,
221,2490,,ARAK TOUMA (LEB),100.0,750,12,28.10,26.68,27.20,31.98,,
221,98200,,B & B D O M (FR),80.0,375,12,16.65,15.83,16.14,18.97,,
221,63617,,B & B D O M (FR),80.0,750,12,31.60,30.01,30.59,35.96,,
221,63611,,B & B D O M (FR),80.0,1000,12,37.75,35.86,36.56,42.98,,
221,70302,,B & B D O M W/MARTINI GL,80.0,375,6,16.65,15.83,16.14,18.97,,
221,6892,,BAK'S ADVOCAAT,48.0,750,12,13.20,12.55,12.79,15.03,,
221,6140,,BAK'S OLD KRUPNIK HONEY LIQ,80.0,750,12,14.20,13.50,13.76,16.17,,
221,3495,,"BARBAYANNI OUZO ""BLUE""",86.0,750,12,14.90,14.17,14.45,16.98,,
221,63633,,BARENJAGER LIQ (GER),70.0,375,24,13.15,12.50,12.74,14.98,,
221,63637,,BARENJAGER LIQ (GER),70.0,750,12,24.50,23.27,23.72,27.89,,
221,71574,,BARENJAGER LIQ (GER) W/MUG,70.0,750,6,24.50,23.27,23.72,27.89,,
221,64757,,BASILICA SAMBUCA (IT),76.0,750,12,12.25,11.64,11.87,13.95,,
221,63647,,BAUCHANT LIQ (FR),80.0,750,12,21.90,20.82,21.23,24.95,,
321,7591,,BECHEROVKA,76.0,750,6,21.05,19.99,20.38,23.96,,
221,4797,,BELLE DE BRILLET,60.0,750,6,34.25,32.54,33.17,38.99,,
221,63933,,BENEDICTINE D O M (FR),80.0,375,12,16.65,15.83,16.14,18.97,,
221,63937,,BENEDICTINE D O M (FR),80.0,750,12,31.60,30.01,30.59,35.96,,
221,63931,,BENEDICTINE D O M (FR),80.0,1000,12,37.75,35.86,36.56,42.98,,
221,84396,,BERENTZEN APPEL LIQ (GER),40.0,750,12,15.90,15.12,15.41,18.11,,
221,94760,,BOLS ADVOCKAAT LIQ,34.0,750,12,13.15,12.50,12.74,14.98, 	1.03 ,
221,3167,,BOTTEGA LIMONCINO,60.0,750,6,17.55,16.67,16.99,19.97,,
221,5451,,BUNRATTY POTCHEEN LIQ (IRE),90.0,750,12,19.50,18.52,18.88,22.20,,
221,63747,,CAMPARI APERITIVO (IT),48.0,750,12,24.55,23.32,23.77,27.94,,
221,3365,,CAMPARI APERITIVO (IT),48.0,1000,12,27.20,25.85,26.35,30.97,,
221,84900,,CAPEL PISCO RESERVADO LIQ,80.0,750,12,12.25,11.64,11.87,13.95,,
321,7931,,CAPRINATURA LIMONCELLO LIQUEUR,64.0,750,12,21.35,20.27,20.66,24.29,NEW,
321,3686,,CARAVELLA LIMONCELLO,64.0,375,24,8.75,8.31,8.47,9.96,,
321,4501,,CARAVELLA LIMONCELLO PL,64.0,50,120,0.85,0.80,0.82,0.96,,
321,7013,,CARAVELLA LIMONCELLO-56,56.0,750,6,17.55,16.67,16.99,19.97,,
321,3687,,CARAVELLA ORANGECELLO,60.0,375,24,8.75,8.31,8.47,9.96,,
321,282,,CARAVELLA ORANGECELLO,60.0,750,12,17.55,16.67,16.99,19.97,,
321,7014,,CARAVELLA ORANGECELLO-56,56.0,750,6,17.55,16.67,16.99,19.97,,
321,4480,,CASONI LIMONCELLO,62.0,750,6,23.70,22.52,22.96,26.99,,
321,71243,,CASONI LIMONCELLO W/GLS,62.0,375,12,15.80,15.00,15.29,17.98,,
321,71187,,CASONI LIMONCELLO W/GLS,62.0,750,6,23.70,22.52,22.96,26.99,,
221,83470,,CELTIC CROSSING LIQ,60.0,750,12,17.55,16.67,16.99,19.97,,
221,7768,,CHAMBORD LIQ ROYALE (FR),33.0,50,72,2.60,2.46,2.51,2.95,NEW,
221,90830,,CHAMBORD LIQ ROYALE (FR),33.0,200,24,8.75,8.31,8.47,9.96,,
221,91030,,CHAMBORD LIQ ROYALE (FR),33.0,375,12,17.55,16.67,16.99,19.97,,
221,63587,,CHAMBORD LIQ ROYALE (FR),33.0,750,12,30.70,29.17,29.74,34.96,,
221,71855,,CHAMBORD LIQ W/ICE CREAM BOWL,33.0,750,6,30.70,29.17,29.74,34.96,,
221,71489,,CHAMBORD LIQ/2 MARGARIT GLS PL,33.0,750,6,30.70,29.17,29.74,34.96,,
221,71488,,CHAMBORD LIQ/2 MARGARITA GLS,33.0,375,6,17.55,16.67,16.99,19.97,,
221,96726,,CHARTREUSE GREEN (FR),110.0,750,12,53.05,50.39,51.37,60.39,,
221,7753,,CHARTREUSE YELLOW,80.0,750,12,53.05,50.39,51.37,60.39,,
341,5590,,CHINA  MOU TAI LIQ,106.0,375,12,119.65,113.68,115.89,136.23,,
341,5599,,CHINA CHU YEH CHING CHIEW (GL),90.0,750,12,16.80,15.95,16.26,19.12,,
